LONG,LAT,Region,Program,Address,Phone,Website,Description,Taking New Referrals,Population,Services,Language,FID,x,y
-117.3665,33.20293,North Coastal,TURN NORTH COASTAL CLINIC,"1701 MISSION AVE, OCEANSIDE, CA 92054",7609674475,www.mhsinc.org,"The North Coastal Mental Health Center offers a range of services to adults living with severe and persistent mental illness, with the aim of assisting recovery, improving quality of life, and encouraging integration into the community. Treatment plans to improve physical and mental health are based on individual assessment, and all services are culturally and gender-responsive. Participation by family members and significant others is encouraged, and treatment duration is determined by need.",Yes,,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","Korean, English, Spanish",296,-13065183.3578119,3922270.16012146
-117.3665,33.20293,North,EXODUS NC BHL HLTH CSU MHSA,"1701 MISSION AVE, OCEANSIDE, CA 92058",7607581150,,"The Exodus Recovery community-based CSU is a welcoming, recovery focused environment where individuals in crisis can be assessed for stabilization services, medication evaluation and management, or hospitalization if necessary. All clients receive comprehensive mental health services for up to 24 hours while admitted to the unit.",Yes,All Ages,"Targeted Case Management,
Crisis Intervention,
Crisis Stabilization,
Mental Health Services","English, Spanish",297,-13065183.3578119,3922270.16012146
-117.3665,33.20293,North Coastal,MITE NCRRC Mission Ave IOS,"1701 Mission Ave, Oceanside, CA 92058",7607212781,,,Yes,,Intensive Outpatient Treatment,"English, Spanish",298,-13065183.3578119,3922270.16012146
-117.3665,33.20293,North Coastal,MITE NCRRC Mission Ave OS,"1701 Mission Ave, Oceanside, CA 92058",7607212781,,,Yes,,Outpatient Treatment,"English, Spanish",299,-13065183.3578119,3922270.16012146
-116.5938,33.07905,"East, North Inland",VH NORTH INLAND FSP MHSA,"1704 Cape Horn Rd, Julian, CA 92036",760-788-9724,,"Learning Assistance Center (LAC) is one of the most experienced school-based mental health providers in Southern California. Founded in 1999, the program is contracted with the County of San Diego to provide mental health treatment and services to designated school districts. LAC’s “clinic without walls” brings clinical care to students while at school, in the home or in the community. Services address a range of behavioral health issues for children and teens ages 3 through 18.",Yes,All Ages,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services",English,300,-12979162.8247804,3905800.99055713
-117.1351,32.75112,"Central, North Central",SDUSD CITY SCHOOLS OP,"4041 Oregon St, San Diego, CA 92104",8585732227,www.sandiegounified.org,"Outpatient therapy, Individual –Group and Family therapy, Case management, Family partners, Pathways to Well-Being- intensive care coordination, School based therapy, Medication services",Yes,"Young Children (0-5),
Children (6-18),
Adolescent (12-17),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services",English,301,-13039414.7369764,3862315.90978865
-117.1351,32.75112,Central,UPAC ALBA Community HS IOS,"4041 Oregon Street, San Diego, CA 92104",6195215720,https://www.upacsd.com,,Yes,,Intensive Outpatient Treatment,"English, Spanish, Arabic",302,-13039414.7369764,3862315.90978865
-117.1351,32.75112,Central,UPAC ALBA Community HS OS,"4041 Oregon Street, San Diego, CA 92104",6195215720,https://www.upacsd.com,,Yes,,Outpatient Treatment,"English, Spanish",303,-13039414.7369764,3862315.90978865
-117.1075,32.69881,Central,FHC COMM CIRCLE CENT FSP MHSA,"4041 T Street, San Diego, CA 92113",6195155171,fhcsd.org,"Family Health Centers of San Diego’s (FHCSD) warm and caring mental health staff provides support to the health of the whole body, including physical, emotional and mental well-being. Whether you just need someone to talk to or are seeking care for emotional and psychological disorders, our trained clinicians employ various types of behavioral therapies and evidence-based practices to get you the help you need.",Yes,All Ages,"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services",English,304,-13036351.3107428,3855393.49983022
-117.1617,32.75055,Central,Fee-For-Service,"4060 4th Ave Ste 102, San Diego, CA 92103",(619)692-8118,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Individual Therapy
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,305,-13042375.397872,3862240.67728787
-117.1076,32.75146,"Central, North Central",CRF DOUGLAS YOUNG MHSA FSP,"4063 Polk Ave, San Diego, CA 92105",8583008282,crfbehavioralhealthcare.org,"Provides FSP enhanced outpatient Mental Health diagnostic and treatment services to children/adolescents and their families in the Central/North Central Regions of San Diego. Services include dual diagnosis enhanced individual, family and group therapy, case management, rehabilitative services, Intensive care coordination (ICC), Intensive Home Based Services (IHBS), crisis intervention, medication management, & substance use/abuse and tobacco use services and is MHSA funded.",Yes,"Children (6-18),
Transition Age Youth (16-25),
Adult (18+)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services",English,306,-13036356.4065447,3862360.84755169
-117.1076,32.75146,Countywide,CRF MAST MHSA FSP,"4063 Polk Ave, San Diego, CA 92105",619-398-3261,http://www.crfbehavioralhealthcare.org,"Mental Health assessment and treatment services for students  and their  families at the Momentum Learning School sites, home,  and office/clinic location.",Yes,"Young Children (0-5),
Children (6-18),
Transition Age Youth (16-25)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Intensive Home-Based Services,
Medication Support Services",English,307,-13036356.4065447,3862360.84755169
-117.1076,32.75146,"Central, North Central",CRF DOUGLAS YOUNG MHSA FSP,"4063 Polk Avenue, San Diego, CA 92105",8583008282,crfbehavioralhealthcare.org,"Provides FSP enhanced outpatient Mental Health diagnostic and treatment services to children/adolescents and their families in the Central/North Central Regions of San Diego. Services include dual diagnosis enhanced individual, family and group therapy, case management, rehabilitative services, Intensive care coordination (ICC), Intensive Home Based Services (IHBS), crisis intervention, medication management, & substance use/abuse and tobacco use services and is MHSA funded.",Yes,"Children (6-18),
Transition Age Youth (16-25),
Adult (18+)","Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Care Coordination,
Medication Support Services","English, Spanish",308,-13036356.4065447,3862360.84755169
-117.118,32.751,Central,UPAC CMH FSP MHSA,"4077 35th St, San Diego, CA 92104",619-232-6454,https://www.upacsd.com,"Program consists of three components: 1) provides prevention and early intervention services to children at risk due to gang violence and to their families, 2) provides community response team services, and 3) provides mental health counseling services.",Yes,Transition Age Youth (16-25),"Day Rehabilitation,
Targeted Case Management,
Crisis Intervention,
Mental Health Services,
Intensive Home-Based Services,
Medication Support Services","English, Spanish",309,-13037521.6465759,3862300.25734961
-117.161,32.75114,Central,Fee-For-Service,"4077 5th Ave, San Diego, CA 92103",(619)294-8111,,,,"Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","ECT (MD Only Including Consult)
Family Therapy
Group Therapy
Individual Therapy
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment",English,310,-13042298.9608437,3862318.93929538
-117.161,32.75114,Central,Fee-For-Service,"4077 5th Ave, San Diego, CA 92103",(619)337-0455,,,,"Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Critical Incident Stress Debriefing
Individual Therapy
Inpatient Treatment
Medication Evaluation & Management
Outpatient Treatment","English, Spanish",311,-13042298.9608437,3862318.93929538
-117.161,32.75114,Central,Fee-For-Service,"4077 5th Ave, San Diego, CA 92103",(619)948-0944,,,,"Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Inpatient Treatment
Medication Evaluation & Management","English, Arabic",312,-13042298.9608437,3862318.93929538
-117.161,32.75114,Central,Fee-For-Service,"4077 5th Ave, San Diego, CA 92103",(619)294-8111,,,,"Infants 0-3
Preschool 3-5
Children 6-12
Adolescents 13-17
Transitional Youth 18-22
Adults 23-59
Older Adults 60+","Inpatient Treatment
Medication Evaluation & Management
Neuropsych. Testing
Outpatient Treatment","Hindi, English, Spanish",313,-13042298.9608437,3862318.93929538
-117.0233,33.14224,North Inland,TURN TRC Valley HS IOS,"410 Hidden Trails Rd, Escondido, CA 92027",7607443672,https://www.mhsinc.org,,Yes,,Intensive Outpatient Treatment,"English, Spanish, Farsi",314,-13026970.7887716,3914199.01537478
-117.0233,33.14224,North Inland,TURN TRC Valley HS OS,"410 Hidden Trails Rd, Escondido, CA 92027",7607443672,https://www.mhsinc.org,,Yes,,"Outpatient Treatment,
Intensive Outpatient Treatment",English,315,-13026970.7887716,3914199.01537478
-117.2538,33.19026,North Coastal,Fee-For-Service,"410 S Melrose Dr Ste 105, Vista, CA 92081",(760)542-8002,,,,"Adolescents 13-17
Transitional Youth 18-22
Adults 23-59","Family Therapy
Group Therapy
Individual Therapy
Outpatient Treatment","English, Spanish",316,-13052635.7949688,3920584.84889036
-117.1054,32.68884,Central,Tradition One 3.1,"4104 4114 4124 Delta Street, San Diego, CA 92113",6192640141,,,Yes,Adults 18+,Residential 3.1,"English, Spanish",317,-13036110.9587538,3854074.49275922
